price,bedrooms,bathrooms,living,lot,floors,waterfront,view,grade,above,basement,yr_built,yr_renovated,zipcode,lat,living15,lot15
1010000,4,2,318.6547751765143,1475.0092902266815,1,0,4,11,318.6547751765143,0.0,2005,0,98065,47.5364,379.041248606466,1354.2363433667783
972000,4,1,186.7335562987737,585.2842809364549,1,0,2,8,149.5726495726496,37.16090672612412,1937,0,98199,47.6457,305.64845782237086,585.2842809364549
340000,3,2,249.9070977331847,796.8227424749165,2,0,0,9,249.9070977331847,0.0,1987,0,98023,47.3026,238.75882571534746,749.3496841322929
1712500,3,3,273.1326644370123,504.64511334076553,3,0,3,10,226.68153102935713,46.45113340765515,1978,0,98109,47.6299,408.7699739873653,510.9624674842066
490000,4,2,280.5648457822371,771.2746191007061,2,0,0,10,280.5648457822371,0.0,1994,0,98042,47.363,280.5648457822371,780.9364548494984
386100,3,2,117.98587885544408,628.0193236714977,1,0,0,7,117.98587885544408,0.0,1972,0,98034,47.7381,143.99851356373097,532.7015979189893
250000,4,2,171.86919360832405,702.3411371237459,1,0,0,7,143.06949089557787,28.799702712746193,1978,0,98032,47.3666,150.5016722408027,711.4455592716463
209900,3,1,95.68933481976961,5641.025641025642,1,0,0,5,95.68933481976961,0.0,1912,0,98042,47.375,123.5600148643627,960.7952434039391
413800,3,2,133.77926421404683,410.72092159048685,1,0,0,8,133.77926421404683,0.0,2007,0,98053,47.7188,133.77926421404683,386.1947231512449
685000,3,2,205.31400966183577,464.5113340765515,1,0,2,7,158.8628762541806,46.45113340765515,1909,0,98103,47.6754,178.37235228539578,464.5113340765515
522000,4,2,167.22408026755855,801.0962467484208,1,0,0,8,126.34708286882201,40.876997398736535,1980,0,98033,47.692,220.1783723522854,801.0962467484208
500000,2,2,121.7019695280565,139.35340022296546,2,0,0,8,107.76662950575995,13.935340022296545,2006,0,98122,47.6112,122.63099219620959,146.8784838350056
2250000,5,5,316.7967298402081,754.180602006689,2,0,0,11,316.7967298402081,0.0,2006,0,98039,47.6295,316.7967298402081,1508.361204013378
320000,3,2,169.08212560386474,1635.0798959494612,1,0,0,7,169.08212560386474,0.0,1972,0,98059,47.4703,203.45596432552955,1620.2155332590116
685000,3,2,220.1783723522854,459.866220735786,2,0,0,8,220.1783723522854,0.0,2003,0,98029,47.5465,207.17205499814196,459.866220735786
265000,3,1,150.5016722408027,877.9264214046823,1,0,0,7,150.5016722408027,0.0,1928,0,98168,47.5136,192.30769230769232,1112.0401337792644
200000,2,1,84.54106280193237,250.18580453363063,1,0,0,6,84.54106280193237,0.0,2003,0,98038,47.3493,126.34708286882201,250.18580453363063
224000,4,1,148.64362690449647,862.9691564474174,1,0,0,7,148.64362690449647,0.0,1959,0,98002,47.3107,143.06949089557787,921.4046822742475
700000,5,2,287.99702712746193,912.7647714604237,2,0,2,8,287.99702712746193,0.0,1950,1982,98125,47.7188,196.95280564845783,780.3790412486065
550000,3,1,170.94017094017096,873.3742103307321,1,0,0,8,170.94017094017096,0.0,1971,0,98075,47.5847,264.7714604236344,1330.6391675956895
490000,3,2,134.70828688219993,222.96544035674472,1,0,0,8,134.70828688219993,0.0,1900,2003,98107,47.6726,134.70828688219993,397.1571906354515
950000,4,1,232.25566703827576,8579.24563359346,1,0,0,8,139.35340022296546,92.9022668153103,1970,0,98040,47.5345,348.38350055741364,1882.8502415458938
555000,4,2,241.54589371980677,1790.691192865106,1,0,0,8,150.5016722408027,91.0442214790041,1978,0,98006,47.5523,207.17205499814196,940.0780379041249
359950,4,2,236.15756224451877,568.561872909699,2,0,0,8,236.15756224451877,0.0,2014,0,98030,47.3751,224.73058342623563,834.6339650687478
395000,3,2,233.18468970642886,494.2400594574508,2,0,0,8,233.18468970642886,0.0,2005,0,98106,47.5374,169.08212560386474,532.8874024526199
1320000,4,3,322.37086584912674,1100.2415458937198,1,0,3,11,210.88814567075437,111.48272017837236,1989,0,98006,47.5513,363.2478632478633,1230.6763285024156
407000,2,1,68.74767744332962,592.7164622816797,1,0,0,6,68.74767744332962,0.0,1912,0,98115,47.6929,167.22408026755855,592.7164622816797
370000,2,1,78.96692679301376,577.2017837235229,1,0,0,6,69.67670011148273,9.29022668153103,1916,0,98136,47.5282,174.65626161278337,510.9624674842066
471750,5,3,352.099591230026,761.7985878855444,1,0,1,8,196.95280564845783,155.1467855815682,2001,0,98056,47.4891,161.64994425863992,806.0200668896322
1300000,4,2,288.92604979561503,1101.5421776291341,2,0,4,11,189.520624303233,99.40542549238202,1990,0,98117,47.6952,288.92604979561503,1074.87922705314
440500,3,2,148.64362690449647,294.6859903381643,2,0,0,7,148.64362690449647,0.0,2002,0,98053,47.6868,157.00483091787441,343.5525826830175
239950,3,1,176.51430694908956,3148.2720178372356,1,0,0,5,176.51430694908956,0.0,1942,0,98001,47.2738,132.85024154589374,1783.7235228539578
415000,3,1,221.1073950204385,524.8978075065032,1,0,2,8,110.55369751021925,110.55369751021925,1956,0,98118,47.5119,218.32032701597922,608.8814567075437
253000,3,2,119.84392419175029,684.8755109624675,1,0,0,7,119.84392419175029,0.0,1990,0,98042,47.3658,119.84392419175029,684.3180973615756
570000,4,2,240.61687105165367,788.0899293942773,2,0,0,9,240.61687105165367,0.0,1991,0,98011,47.738,247.1200297287254,809.8290598290599
400000,4,2,222.7796358231141,556.2987736900781,2,0,0,8,222.7796358231141,0.0,2008,0,98055,47.452,220.1783723522854,556.2987736900781
685900,3,2,212.7461910070606,849.3125232255668,1,0,0,8,212.7461910070606,0.0,1972,0,98117,47.691,164.43701226309923,746.4697138610182
300000,3,2,97.54738015607582,935.7116313638053,1,0,0,7,97.54738015607582,0.0,1986,0,98019,47.7341,104.97956150130064,937.105165366035
445000,3,2,171.86919360832405,376.2541806020067,2,0,0,7,171.86919360832405,0.0,1985,0,98029,47.5669,153.288740245262,415.08732813080644
635000,3,1,137.49535488665924,648.9223337049424,1,0,0,7,111.48272017837236,26.012634708286885,1926,0,98117,47.686,137.49535488665924,519.1378669639539
267000,4,1,185.8045336306206,682.8316610925307,1,0,0,7,102.19249349684132,83.61204013377927,1963,0,98003,47.3428,159.7918989223337,682.8316610925307
701000,4,1,170.94017094017096,936.4548494983278,2,0,0,8,170.94017094017096,0.0,1907,0,98118,47.5575,170.01114827201783,468.2274247491639
200000,3,1,112.41174284652546,983.6492010405054,1,0,0,7,112.41174284652546,0.0,1958,0,98002,47.2876,130.8063916759569,983.6492010405054
288400,4,2,172.79821627647715,621.2374581939799,1,0,0,7,113.34076551467857,59.45745076179859,1983,0,98031,47.4046,172.79821627647715,568.2831661092531
1218000,4,3,322.37086584912674,441.2857673727239,2,0,2,9,220.1783723522854,102.19249349684132,2014,0,98116,47.5917,224.8234856930509,442.3076923076923
515000,2,1,130.06317354143442,464.5113340765515,1,0,0,7,106.83760683760684,23.225566703827575,1904,0,98107,47.6681,142.14046822742475,390.18952062430327
546940,3,1,136.56633221850615,713.4894091415831,1,0,0,7,113.34076551467857,23.225566703827575,1946,0,98106,47.5276,136.56633221850615,630.2489780750651
300000,4,2,192.30769230769232,694.5373467112598,2,0,0,8,192.30769230769232,0.0,2003,0,98092,47.3352,225.75250836120404,510.9624674842066
999000,5,3,261.05536975102194,250.8361204013378,2,0,0,9,176.51430694908956,84.54106280193237,1910,0,98117,47.6799,140.28242289111856,353.0286138981791
230000,2,1,132.85024154589374,371.6090672612412,1,0,0,7,86.39910813823857,46.45113340765515,1949,0,98118,47.5233,103.12151616499443,371.6090672612412
310000,3,2,165.36603493125233,629.0412486064661,1,0,0,7,114.26978818283166,51.09624674842066,1990,0,98106,47.5237,165.36603493125233,629.0412486064661
430000,4,2,169.08212560386474,501.6722408026756,1,0,0,7,113.34076551467857,55.74136008918618,1988,0,98056,47.5204,151.4306949089558,501.6722408026756
442500,5,3,393.90561129691565,21004.92382014121,2,0,0,8,316.7967298402081,77.10888145670755,1980,0,98053,47.6472,276.8487551096247,20234.113712374583
795000,2,2,262.91341508732813,801.7465626161279,2,0,0,10,262.91341508732813,0.0,2001,0,98074,47.6481,296.35823114083985,698.160535117057
660000,3,1,183.9464882943144,306.577480490524,1,0,0,7,105.90858416945375,78.03790412486065,1926,0,98115,47.6733,147.71460423634338,464.5113340765515
545000,4,2,188.5916016350799,1076.2727610553698,1,0,0,7,147.71460423634338,40.876997398736535,1967,0,98052,47.6561,182.0884429580082,833.9836492010405
605000,4,2,225.75250836120404,1102.7499070977333,1,0,0,8,147.71460423634338,78.03790412486065,1968,0,98155,47.7761,225.75250836120404,891.8617614269789
632750,4,2,167.22408026755855,445.93088071348944,1,0,0,7,167.22408026755855,0.0,1918,0,98112,47.6388,181.1594202898551,445.93088071348944
489000,4,2,363.2478632478633,784.2809364548496,2,0,0,9,251.7651430694909,111.48272017837236,2000,0,98038,47.3766,246.1910070605723,703.8275733927908
575000,3,2,232.25566703827576,2792.2705314009663,1,0,0,8,170.94017094017096,61.315496098104795,1954,0,98166,47.4468,232.25566703827576,2787.068004459309
640000,4,3,299.1452991452992,533.3519137866964,2,0,0,9,299.1452991452992,0.0,2013,0,98065,47.5169,274.9907097733185,607.0234113712374
415000,4,2,208.10107766629508,1175.2136752136753,1,0,0,8,160.72092159048682,47.38015607580825,1981,0,98059,47.4777,199.73987365291714,1175.2136752136753
799000,4,3,289.8550724637681,464.5113340765515,2,0,0,9,220.1783723522854,69.67670011148273,2005,0,98115,47.69,234.11371237458195,557.4136008918618
400000,3,2,129.13415087328133,261.5198810850985,2,0,0,8,129.13415087328133,0.0,1999,0,98126,47.566,129.13415087328133,343.7383872166481
365000,3,2,212.7461910070606,682.8316610925307,2,0,0,8,212.7461910070606,0.0,1988,0,98058,47.429,201.59791898922336,699.4611668524713
429000,3,3,205.31400966183577,334.4481605351171,2,0,0,8,169.08212560386474,36.231884057971016,1995,0,98125,47.7031,186.7335562987737,621.5161649944259
222000,2,1,143.99851356373097,3571.999256781866,1,0,0,6,143.99851356373097,0.0,1947,0,98055,47.4315,110.36789297658864,2403.846153846154
506000,3,2,107.76662950575995,568.561872909699,1,0,0,7,107.76662950575995,0.0,1947,0,98115,47.6853,106.83760683760684,473.80156075808253
783200,4,2,147.71460423634338,501.6722408026756,1,0,2,7,91.9732441471572,55.74136008918618,1900,0,98119,47.637,203.45596432552955,445.93088071348944
770000,3,2,225.75250836120404,5022.20364176886,2,0,0,10,225.75250836120404,0.0,1987,0,98027,47.4664,270.34559643255295,4613.340765514678
300000,2,1,124.4890375325158,723.5228539576366,1,0,2,7,124.4890375325158,0.0,1947,0,98178,47.5094,236.90078037904127,723.5228539576366
395000,3,2,214.60423634336678,458.0081753994798,2,0,0,8,214.60423634336678,0.0,1989,0,98055,47.4512,207.17205499814196,494.61166852471206
203000,3,2,151.4306949089558,849.5912300260127,1,0,0,7,151.4306949089558,0.0,1960,0,98146,47.5,151.4306949089558,855.2582683017466
320000,3,2,149.5726495726496,125.97547380156077,2,0,0,8,115.19881085098477,34.37383872166481,2007,0,98106,47.5257,117.98587885544408,122.07357859531773
462600,3,1,132.85024154589374,1092.6235600148643,1,0,0,8,132.85024154589374,0.0,1964,0,98052,47.6686,189.520624303233,932.2742474916389
608095,3,2,248.9780750650316,1645.0204384986994,2,0,1,9,248.9780750650316,0.0,1983,0,98034,47.7031,263.8424377554812,2019.9739873652918
675000,4,2,237.82980304719436,3400.3158677071724,2,0,0,9,237.82980304719436,0.0,1987,0,98075,47.5851,259.19732441471575,3400.3158677071724
290000,3,2,126.34708286882201,621.0516536603493,1,0,0,7,126.34708286882201,0.0,1952,0,98155,47.7365,120.77294685990339,756.0386473429952
429000,3,2,235.04273504273505,819.3979933110369,2,0,0,8,235.04273504273505,0.0,1997,0,98031,47.42,217.3913043478261,879.9702712746191
326500,3,1,168.15310293571164,1149.665551839465,2,0,0,7,168.15310293571164,0.0,1970,0,98072,47.7427,131.9212188777406,869.2865105908585
315000,5,1,171.86919360832405,1374.9535488665924,1,0,0,6,163.50798959494614,8.361204013377927,1937,0,98168,47.4935,116.12783351913788,1374.9535488665924
1800000,4,3,414.3441099962839,1574.9721293199555,1,0,0,9,236.90078037904127,177.44332961724268,1962,1994,98039,47.6338,183.9464882943144,1242.1033073206986
487000,3,2,240.61687105165367,1305.4626532887403,1,0,0,8,159.7918989223337,80.82497212931996,1948,0,98133,47.7357,145.85655890003716,758.2683017465627
315000,3,1,175.58528428093646,990.431066518023,1,0,0,7,135.63730955035302,39.947974730583425,1978,0,98038,47.3583,156.0758082497213,892.2333704942401
597000,2,1,229.46859903381645,427.35042735042737,1,0,3,7,105.90858416945375,123.5600148643627,1916,0,98126,47.5599,166.29505759940542,480.7692307692308
695000,3,3,286.13898179115574,1124.1174284652545,2,0,0,8,193.23671497584542,92.9022668153103,1984,0,98117,47.695,195.09476031215164,611.3898179115571
350000,3,2,128.2051282051282,334.4481605351171,3,0,0,8,128.2051282051282,0.0,2015,0,98122,47.6074,137.49535488665924,334.4481605351171
600000,3,2,135.63730955035302,260.12634708286885,1,0,0,7,67.81865477517651,67.81865477517651,1921,0,98105,47.67,165.36603493125233,423.634336677815
285000,3,2,170.94017094017096,839.8364920104051,1,0,0,8,127.27610553697511,43.66406540319584,1979,0,98023,47.3144,173.72723894463027,835.3771832032702
850000,4,2,308.4355258268302,516.4437012263099,2,0,0,9,308.4355258268302,0.0,2012,0,98075,47.5607,315.867707172055,636.7521367521368
1385000,5,3,305.64845782237086,602.0066889632108,2,0,0,10,203.45596432552955,102.19249349684132,1938,0,98199,47.653,186.7335562987737,709.6804162021554
190000,3,1,152.35971757710888,752.5083612040135,1,0,0,6,96.61835748792271,55.74136008918618,1939,0,98146,47.482,148.64362690449647,752.5083612040135
435000,5,1,130.99219620958752,627.0903010033445,1,0,0,6,130.99219620958752,0.0,1929,0,98118,47.5453,126.34708286882201,627.0903010033445
516000,2,1,152.35971757710888,287.06800445930884,1,0,0,7,84.54106280193237,67.81865477517651,1925,0,98115,47.679,140.28242289111856,382.75733927907845
500000,4,3,248.0490523968785,464.6042363433668,1,0,0,9,152.35971757710888,95.68933481976961,2013,0,98108,47.5666,149.5726495726496,464.6042363433668
913888,5,2,220.1783723522854,1441.0999628390935,2,0,0,9,220.1783723522854,0.0,1981,0,98006,47.5555,221.1073950204385,1402.8242289111856
570000,3,2,175.58528428093646,2711.352657004831,1,0,0,7,136.56633221850615,39.01895206243032,1949,2013,98006,47.5621,239.68784838350058,1077.6662950575994
545400,3,2,264.7714604236344,1783.7235228539578,1,0,3,8,217.3913043478261,47.38015607580825,2004,0,98023,47.3378,265.7004830917875,1694.53734671126
473000,2,1,87.32813080639168,371.6090672612412,1,0,0,6,66.88963210702342,20.438498699368267,1942,0,98199,47.6488,109.62467484206616,557.4136008918618
580500,3,2,215.5332590115199,369.751021924935,2,0,0,8,215.5332590115199,0.0,2003,0,98027,47.5391,239.68784838350058,369.751021924935
715000,4,2,227.61055369751023,715.3474544778893,1,0,0,8,116.12783351913788,111.48272017837236,1958,0,98040,47.5731,227.61055369751023,743.2181345224824
810000,5,3,329.80304719435156,891.8617614269789,2,0,0,9,236.90078037904127,92.9022668153103,1998,0,98118,47.5484,188.5916016350799,891.8617614269789
677000,4,2,261.98439241917504,387.7740616871052,2,0,0,9,261.98439241917504,0.0,2004,0,98034,47.7112,237.82980304719436,450.85470085470087
206000,3,1,105.90858416945375,910.4422147900409,1,0,0,7,105.90858416945375,0.0,1968,0,98001,47.3063,127.27610553697511,910.4422147900409
475000,4,2,167.22408026755855,668.8963210702342,1,0,0,7,114.26978818283166,52.95429208472687,1979,0,98177,47.7717,209.95912300260127,696.5811965811967
442000,4,1,182.0884429580082,1178.7439613526572,1,0,0,7,182.0884429580082,0.0,1962,0,98052,47.6304,190.4496469713861,870.958751393534
305000,4,2,211.8171683389075,353.0286138981791,2,0,0,7,211.8171683389075,0.0,2006,0,98038,47.3586,244.33296172426608,375.78966926793015
383000,4,2,190.4496469713861,460.14492753623193,2,0,0,9,190.4496469713861,0.0,2014,0,98038,47.3448,217.3913043478261,573.671497584541
790000,2,1,180.23039762170197,408.7699739873653,1,0,0,7,90.11519881085098,90.11519881085098,1923,0,98112,47.6371,137.49535488665924,286.13898179115574
330000,2,2,143.99851356373097,40468.227424749166,1,0,0,7,143.99851356373097,0.0,1972,0,98065,47.5145,148.64362690449647,20234.113712374583
217000,3,1,103.12151616499443,912.9505759940544,1,0,0,7,103.12151616499443,0.0,1966,0,98198,47.369,143.06949089557787,946.395392047566
440000,4,2,241.54589371980677,2657.0048309178746,1,0,0,8,168.15310293571164,73.39279078409514,1968,0,98072,47.7757,239.68784838350058,2503.7160906726126
479000,4,2,240.61687105165367,570.3270159791899,2,0,0,8,240.61687105165367,0.0,2001,0,98038,47.3883,223.89446302489782,570.3270159791899
440000,3,1,181.1594202898551,1834.5410628019324,1,0,0,7,106.83760683760684,74.32181345224824,1979,0,98072,47.7685,237.82980304719436,898.7365291713119
598800,1,1,101.26347082868823,2973.801560758083,1,0,0,6,101.26347082868823,0.0,1958,0,98014,47.6928,173.72723894463027,2354.700854700855
431000,3,2,219.2493496841323,1388.888888888889,1,0,0,9,219.2493496841323,0.0,1978,0,98042,47.3856,252.69416573764403,1336.6778149386846
610000,5,3,324.22891118543293,2173.913043478261,1,0,0,8,175.58528428093646,148.64362690449647,1957,0,98006,47.5701,247.1200297287254,1151.9881085098477
375000,3,1,104.97956150130064,1161.2783351913788,1,0,0,7,104.97956150130064,0.0,1954,0,98118,47.5491,211.8171683389075,812.8948346339652
675000,3,2,257.3392790784095,1475.8454106280194,2,0,0,10,257.3392790784095,0.0,1982,0,98177,47.7464,305.64845782237086,1475.8454106280194
415000,1,1,70.60572277963583,278.7068004459309,1,0,0,7,70.60572277963583,0.0,1900,0,98122,47.6059,117.98587885544408,278.7068004459309
1375000,3,1,171.86919360832405,982.1627647714605,1,0,0,8,171.86919360832405,0.0,1953,0,98004,47.6194,281.4938684503902,1184.6897064288369
719950,3,2,203.45596432552955,224.45187662578968,3,0,0,8,203.45596432552955,0.0,2014,0,98117,47.6758,140.28242289111856,335.8416945373467
650000,4,1,176.51430694908956,971.2002972872539,1,0,0,7,109.62467484206616,66.88963210702342,1954,0,98004,47.5933,191.37866963953923,1052.1181716833892
394250,3,2,243.403939056113,938.9632107023411,1,0,3,7,243.403939056113,0.0,1982,0,98198,47.4096,160.72092159048682,725.752508361204
400000,3,2,134.70828688219993,749.1638795986622,1,0,0,8,134.70828688219993,0.0,1984,0,98074,47.6256,158.8628762541806,887.5882571534746
720001,3,2,132.85024154589374,204.38498699368265,1,0,0,7,132.85024154589374,0.0,1910,0,98103,47.6601,161.64994425863992,397.1571906354515
500000,2,1,63.17354143441101,487.7369007803791,1,0,0,6,63.17354143441101,0.0,1922,0,98177,47.7013,150.5016722408027,507.33927907840956
556000,3,1,152.35971757710888,690.9141583054627,1,0,0,7,101.26347082868823,51.09624674842066,1948,0,98126,47.5324,152.35971757710888,690.8212560386473
720000,3,2,195.09476031215164,204.38498699368265,2,0,0,7,139.35340022296546,55.74136008918618,1919,0,98122,47.614,162.57896692679302,408.7699739873653
450000,3,1,143.06949089557787,850.4273504273505,1,0,0,8,143.06949089557787,0.0,1983,0,98074,47.6207,184.8755109624675,954.3849869936827
1135000,4,4,426.4214046822743,1637.0308435525828,2,0,0,10,293.57116313638056,132.85024154589374,2003,0,98033,47.6973,353.0286138981791,1139.7250092902268
282000,3,2,144.1843180973616,334.4481605351171,2,0,0,7,144.1843180973616,0.0,2012,0,98092,47.3198,155.79710144927537,334.4481605351171
1800000,4,2,308.4355258268302,773.4113712374583,2,0,0,10,308.4355258268302,0.0,1905,0,98112,47.6263,341.8803418803419,562.0587142326273
379880,3,2,153.288740245262,1305.648457822371,1,0,0,7,104.97956150130064,48.309178743961354,1986,0,98027,47.4821,180.23039762170197,8134.057971014493
400000,4,2,131.9212188777406,864.0839836492011,1,0,0,7,131.9212188777406,0.0,1963,0,98008,47.6325,142.14046822742475,750.1858045336306
500000,4,2,193.23671497584542,743.2181345224824,1,0,0,8,129.13415087328133,64.1025641025641,1964,0,98008,47.6264,167.22408026755855,715.3474544778893
838000,4,2,307.5065031586771,3994.611668524712,2,0,0,9,307.5065031586771,0.0,2001,0,98052,47.7232,311.2225938312895,3980.5834262356
440000,4,1,137.49535488665924,702.3411371237459,1,0,0,7,137.49535488665924,0.0,1940,0,98177,47.7079,137.49535488665924,702.3411371237459
440000,4,2,186.7335562987737,703.7346711259755,1,0,0,7,113.34076551467857,73.39279078409514,1974,0,98034,47.7328,169.08212560386474,727.517651430695
375000,4,2,175.58528428093646,486.807878112226,1,0,0,7,91.0442214790041,84.54106280193237,1981,0,98106,47.5528,148.64362690449647,486.807878112226
290000,3,2,131.9212188777406,329.0598290598291,2,0,0,8,121.7019695280565,10.219249349684134,2007,0,98133,47.7731,109.62467484206616,150.6874767744333
560000,4,3,252.69416573764403,703.270159791899,2,0,0,9,252.69416573764403,0.0,2008,0,98133,47.7113,164.43701226309923,530.0074321813453
570000,2,1,102.19249349684132,371.6090672612412,1,0,0,7,102.19249349684132,0.0,1906,0,98109,47.6388,147.71460423634338,371.6090672612412
778000,3,3,244.33296172426608,943.5154217762914,1,0,0,9,244.33296172426608,0.0,1987,0,98006,47.5481,247.1200297287254,971.2931995540691
308000,3,1,93.83128948346341,817.5399479747306,1,0,0,7,93.83128948346341,0.0,1954,0,98118,47.5483,130.06317354143442,380.4347826086957
330000,4,2,147.71460423634338,845.4106280193237,1,0,0,7,96.61835748792271,51.09624674842066,1967,2014,98058,47.4465,155.1467855815682,845.4106280193237
563950,4,2,283.3519137866964,441.2857673727239,2,0,0,8,283.3519137866964,0.0,2014,0,98059,47.4857,253.62318840579712,509.10442214790044
1050000,4,2,271.27461910070605,668.8963210702342,1,0,3,8,136.56633221850615,134.70828688219993,1921,2006,98144,47.5947,298.21627647714604,634.0579710144928
585000,4,2,288.92604979561503,601.9137866963954,2,0,0,9,288.92604979561503,0.0,2005,0,98065,47.5408,288.92604979561503,657.2835377183204
167500,3,1,70.60572277963583,287.06800445930884,1,0,0,5,70.60572277963583,0.0,1903,0,98118,47.5513,94.7603121516165,497.584541062802
795000,2,1,128.2051282051282,464.5113340765515,1,0,2,5,128.2051282051282,0.0,1905,0,98106,47.5708,139.35340022296546,464.5113340765515
860000,3,2,257.3392790784095,848.7551096246749,2,0,0,10,257.3392790784095,0.0,1991,0,98006,47.5605,268.48755109624676,784.2809364548496
665000,3,2,147.71460423634338,86.30620587142327,2,0,0,9,98.47640282422891,49.238201412114456,2014,0,98122,47.6172,140.28242289111856,110.83240431066518
540000,3,2,118.91490152359718,175.49238201412115,3,0,0,8,118.91490152359718,0.0,2009,0,98105,47.6619,134.70828688219993,175.49238201412115
659000,4,2,194.1657376439985,1003.3444816053512,1,0,0,7,194.1657376439985,0.0,1951,0,98040,47.5759,194.1657376439985,1003.3444816053512
526000,2,1,134.70828688219993,418.06020066889636,1,0,0,7,134.70828688219993,0.0,1921,0,98107,47.6739,136.56633221850615,464.5113340765515
649950,3,2,224.8234856930509,696.7670011148273,1,0,2,8,112.41174284652546,112.41174284652546,1944,0,98117,47.6949,217.3913043478261,696.7670011148273
241250,3,1,125.4180602006689,704.9424005945746,1,0,0,7,125.4180602006689,0.0,1993,0,98010,47.3123,136.56633221850615,681.9955406911929
699900,4,2,203.45596432552955,1068.3760683760684,1,0,0,8,132.85024154589374,70.60572277963583,1972,0,98006,47.5668,239.68784838350058,901.15198810851
530000,4,2,274.0616871051654,449.2753623188406,2,0,0,7,274.0616871051654,0.0,2006,0,98059,47.479,196.95280564845783,441.2857673727239
192000,3,1,115.19881085098477,962.56038647343,1,0,0,6,115.19881085098477,0.0,1987,0,98042,47.37,115.19881085098477,820.6986250464512
405300,3,2,222.03641768859163,737.5510962467484,1,0,0,7,149.5726495726496,72.46376811594203,1983,0,98056,47.4987,178.37235228539578,737.5510962467484
751000,3,2,314.00966183574883,885.1727982162765,2,0,0,10,314.00966183574883,0.0,1994,0,98059,47.5275,337.2352285395764,1308.9000371609068
348500,3,1,126.34708286882201,996.4697138610182,1,0,0,7,126.34708286882201,0.0,1966,0,98059,47.4948,153.288740245262,996.4697138610182
388500,4,2,175.58528428093646,501.20772946859904,2,0,0,7,175.58528428093646,0.0,2006,0,98065,47.5415,191.37866963953923,501.20772946859904
315000,4,2,181.1594202898551,299.6098104793757,2,0,0,7,181.1594202898551,0.0,2002,0,98178,47.5014,183.9464882943144,299.6098104793757
760000,4,3,240.61687105165367,361.2969156447418,3,0,0,9,240.61687105165367,0.0,2013,0,98007,47.6259,240.61687105165367,377.36900780379045
445000,3,2,151.4306949089558,808.4355258268303,1,0,0,9,151.4306949089558,0.0,1987,0,98056,47.5168,209.03010033444818,918.8034188034188
250000,3,1,222.03641768859163,2185.2471200297286,1,0,0,7,175.58528428093646,46.45113340765515,1938,1968,98059,47.4754,225.75250836120404,2225.752508361204
869000,2,1,176.51430694908956,1219.0635451505018,1,1,4,7,102.19249349684132,74.32181345224824,1954,0,98178,47.5121,153.288740245262,1222.5938312894834
240000,4,1,113.34076551467857,750.1858045336306,1,0,0,7,82.68301746562616,30.657748049052397,1969,0,98001,47.3341,119.84392419175029,724.6376811594204
563000,6,1,160.72092159048682,256.4102564102564,1,0,0,7,116.12783351913788,44.593088071348944,1918,0,98109,47.6342,151.4306949089558,297.28725380899294
382000,3,2,167.22408026755855,418.06020066889636,2,0,0,7,167.22408026755855,0.0,1995,0,98019,47.7462,163.50798959494614,612.1330360460796
399000,3,2,161.64994425863992,342.809364548495,2,0,0,8,161.64994425863992,0.0,2000,0,98065,47.5345,195.09476031215164,459.3088071348941
436000,4,2,231.79115570419918,534.2809364548496,2,0,0,7,231.79115570419918,0.0,2002,0,98019,47.7243,231.32664437012264,585.2842809364549
1900000,6,4,280.5648457822371,1229.7473058342625,2,1,4,8,263.8424377554812,16.722408026755854,1942,1983,98144,47.5924,341.8803418803419,1172.426607209216
307000,3,1,215.5332590115199,696.7670011148273,1,0,0,7,215.5332590115199,0.0,1976,0,98019,47.7413,137.49535488665924,929.022668153103
798000,3,3,333.519137866964,594.7603121516165,2,0,0,10,333.519137866964,0.0,1999,0,98074,47.6336,300.0743218134523,678.6510590858418
600000,2,1,103.12151616499443,325.15793385358603,1,0,0,6,90.11519881085098,13.006317354143443,1912,0,98102,47.6453,175.0278706800446,165.1802303976217
235000,3,1,115.19881085098477,1672.2408026755854,1,0,0,7,115.19881085098477,0.0,1943,0,98198,47.3514,115.19881085098477,1672.2408026755854
550285,2,1,156.0758082497213,418.06020066889636,1,0,0,8,156.0758082497213,0.0,2004,0,98053,47.7132,155.1467855815682,418.06020066889636
570500,2,1,128.2051282051282,167.22408026755855,2,0,0,7,100.33444816053512,27.87068004459309,1954,0,98119,47.6416,148.64362690449647,334.4481605351171
500000,3,2,160.72092159048682,1211.4455592716463,1,0,0,8,119.84392419175029,40.876997398736535,1988,0,98052,47.6809,160.72092159048682,1023.4113712374583
190000,3,1,140.28242289111856,813.8238573021182,1,0,0,6,140.28242289111856,0.0,1946,0,98002,47.3015,96.61835748792271,727.238944630249
310000,3,2,120.77294685990339,335.5629877369008,2,0,0,7,120.77294685990339,0.0,2005,0,98118,47.5328,129.13415087328133,273.4113712374582
648000,4,2,221.1073950204385,1248.141954663694,2,0,0,10,221.1073950204385,0.0,1992,0,98075,47.5833,253.62318840579712,899.0152359717578
640000,4,2,209.95912300260127,480.4905239687849,2,0,0,9,209.95912300260127,0.0,2004,0,98052,47.7047,248.9780750650316,480.4905239687849
220000,3,1,148.64362690449647,979.933110367893,1,0,0,7,148.64362690449647,0.0,1962,0,98001,47.2925,267.55852842809367,1264.306949089558
